Panel,Data_Type,Panel_Description,Station,Cluster,Cluster_Name,StationType,Is_Traffic_Station,X_Variable,X_Label,X_Raw_Value,X_Norm,Y_Variable,Y_Label,Y_Raw_Value,Y_Norm,Baseline_Feature_Name,Cluster_Feature_Values,Notes
e,environmental_gradient_point,Environmental gradient proof matrix point.,金山朱泾,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0013219406928989068,0.16530738212989896,green_space_composite,Green Space Density (3km),0.5772699890253147,0.5545181488829328,Baseline+Meteorology,Emission=-0.001920; Landuse=-0.062956; POI=-0.013000; Temp=-0.032147; Topo=-0.061667; UCP=-0.040532,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,金山枫泾,1,Cluster 2 (Regional background),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0003058538709009966,0.024502773918686244,building_density_aggregate,Building Density (3km),0.023830805263368633,0.06773597083189065,Baseline+Meteorology,Emission=-0.192241; Landuse=-0.413323; POI=-0.206950; Temp=-0.044675; Topo=-0.328014; UCP=-0.476059,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,金山枫泾,1,Cluster 2 (Regional background),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0003058538709009966,0.024502773918686244,height_std_aggregate,Building Height Std (3km),9.772325201485826,0.27561052503830424,Baseline+Meteorology,Emission=-0.192241; Landuse=-0.413323; POI=-0.206950; Temp=-0.044675; Topo=-0.328014; UCP=-0.476059,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,金山枫泾,1,Cluster 2 (Regional background),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0003058538709009966,0.024502773918686244,frontal_area_density_aggregate,Frontal Area Density (3km),0.031748646514638997,0.032019178764546685,Baseline+Meteorology,Emission=-0.192241; Landuse=-0.413323; POI=-0.206950; Temp=-0.044675; Topo=-0.328014; UCP=-0.476059,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,金山枫泾,1,Cluster 2 (Regional background),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0003058538709009966,0.024502773918686244,building_impervious_composite,Building & Impervious (3km),0.14133426140959648,0.10569748901250028,Baseline+Meteorology,Emission=-0.192241; Landuse=-0.413323; POI=-0.206950; Temp=-0.044675; Topo=-0.328014; UCP=-0.476059,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,金山枫泾,1,Cluster 2 (Regional background),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0003058538709009966,0.024502773918686244,green_space_composite,Green Space Density (3km),0.7078242622789754,0.7162022607240448,Baseline+Meteorology,Emission=-0.192241; Landuse=-0.413323; POI=-0.206950; Temp=-0.044675; Topo=-0.328014; UCP=-0.476059,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,长宁仙霞,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00319610563333051,0.425020483852623,building_density_aggregate,Building Density (3km),0.2199481779700675,0.7191569851953736,Baseline+Meteorology,Emission=0.000355; Landuse=-0.000416; POI=0.010613; Temp=-0.000861; Topo=-0.037271; UCP=0.003776,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,长宁仙霞,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00319610563333051,0.425020483852623,height_std_aggregate,Building Height Std (3km),17.603874870972,0.688868307032081,Baseline+Meteorology,Emission=0.000355; Landuse=-0.000416; POI=0.010613; Temp=-0.000861; Topo=-0.037271; UCP=0.003776,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,长宁仙霞,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00319610563333051,0.425020483852623,frontal_area_density_aggregate,Frontal Area Density (3km),0.47841134288510057,0.581802388031702,Baseline+Meteorology,Emission=0.000355; Landuse=-0.000416; POI=0.010613; Temp=-0.000861; Topo=-0.037271; UCP=0.003776,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,长宁仙霞,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00319610563333051,0.425020483852623,building_impervious_composite,Building & Impervious (3km),0.7191894215313879,0.8389546082746453,Baseline+Meteorology,Emission=0.000355; Landuse=-0.000416; POI=0.010613; Temp=-0.000861; Topo=-0.037271; UCP=0.003776,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,长宁仙霞,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.00319610563333051,0.425020483852623,green_space_composite,Green Space Density (3km),0.2754573451313541,0.18074019390477578,Baseline+Meteorology,Emission=0.000355; Landuse=-0.000416; POI=0.010613; Temp=-0.000861; Topo=-0.037271; UCP=0.003776,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,长宁华阳,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0015959135496918773,0.20327327237280995,building_density_aggregate,Building Density (3km),0.2766331005494574,0.9074409156608585,Baseline+Meteorology,Emission=0.019968; Landuse=-0.017654; POI=0.000979; Temp=0.001541; Topo=0.012250; UCP=0.034687,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,长宁华阳,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0015959135496918773,0.20327327237280995,height_std_aggregate,Building Height Std (3km),20.49539918341419,0.8414492104766148,Baseline+Meteorology,Emission=0.019968; Landuse=-0.017654; POI=0.000979; Temp=0.001541; Topo=0.012250; UCP=0.034687,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,长宁华阳,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0015959135496918773,0.20327327237280995,frontal_area_density_aggregate,Frontal Area Density (3km),0.7532120255120608,0.920045994294601,Baseline+Meteorology,Emission=0.019968; Landuse=-0.017654; POI=0.000979; Temp=0.001541; Topo=0.012250; UCP=0.034687,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,长宁华阳,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0015959135496918773,0.20327327237280995,building_impervious_composite,Building & Impervious (3km),0.7786605966475635,0.9144193017726328,Baseline+Meteorology,Emission=0.019968; Landuse=-0.017654; POI=0.000979; Temp=0.001541; Topo=0.012250; UCP=0.034687,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,长宁华阳,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0015959135496918773,0.20327327237280995,green_space_composite,Green Space Density (3km),0.21623247411723326,0.10739352795369368,Baseline+Meteorology,Emission=0.019968; Landuse=-0.017654; POI=0.000979; Temp=0.001541; Topo=0.012250; UCP=0.034687,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,长宁程桥,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0040786786420973584,0.5473233658768747,building_density_aggregate,Building Density (3km),0.20345100655469248,0.6643601867821917,Baseline+Meteorology,Emission=0.055980; Landuse=-0.212817; POI=0.017669; Temp=-0.017642; Topo=0.022941; UCP=-0.072511,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,长宁程桥,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0040786786420973584,0.5473233658768747,height_std_aggregate,Building Height Std (3km),11.753659530089408,0.3801622248400839,Baseline+Meteorology,Emission=0.055980; Landuse=-0.212817; POI=0.017669; Temp=-0.017642; Topo=0.022941; UCP=-0.072511,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,长宁程桥,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0040786786420973584,0.5473233658768747,frontal_area_density_aggregate,Frontal Area Density (3km),0.36342507196894636,0.44026936644819986,Baseline+Meteorology,Emission=0.055980; Landuse=-0.212817; POI=0.017669; Temp=-0.017642; Topo=0.022941; UCP=-0.072511,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,长宁程桥,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0040786786420973584,0.5473233658768747,building_impervious_composite,Building & Impervious (3km),0.6454352214446343,0.7453657714496899,Baseline+Meteorology,Emission=0.055980; Landuse=-0.212817; POI=0.017669; Temp=-0.017642; Topo=0.022941; UCP=-0.072511,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,长宁程桥,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0040786786420973584,0.5473233658768747,green_space_composite,Green Space Density (3km),0.35358540848439113,0.2774973985391918,Baseline+Meteorology,Emission=0.055980; Landuse=-0.212817; POI=0.017669; Temp=-0.017642; Topo=0.022941; UCP=-0.072511,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,闵行江川,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.001457317661466894,0.18406729575869346,building_density_aggregate,Building Density (3km),0.1664258468063814,0.5413778788543486,Baseline+Meteorology,Emission=-0.042337; Landuse=-0.015181; POI=0.043268; Temp=-0.003544; Topo=0.018445; UCP=0.005549,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,闵行江川,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.001457317661466894,0.18406729575869346,height_std_aggregate,Building Height Std (3km),11.811740713624252,0.38322707178560006,Baseline+Meteorology,Emission=-0.042337; Landuse=-0.015181; POI=0.043268; Temp=-0.003544; Topo=0.018445; UCP=0.005549,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,闵行江川,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.001457317661466894,0.18406729575869346,frontal_area_density_aggregate,Frontal Area Density (3km),0.2429414035358454,0.2919697693838173,Baseline+Meteorology,Emission=-0.042337; Landuse=-0.015181; POI=0.043268; Temp=-0.003544; Topo=0.018445; UCP=0.005549,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,闵行江川,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.001457317661466894,0.18406729575869346,building_impervious_composite,Building & Impervious (3km),0.6528050051214274,0.7547175030277059,Baseline+Meteorology,Emission=-0.042337; Landuse=-0.015181; POI=0.043268; Temp=-0.003544; Topo=0.018445; UCP=0.005549,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,闵行江川,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.001457317661466894,0.18406729575869346,green_space_composite,Green Space Density (3km),0.3164877106261322,0.23155398987030448,Baseline+Meteorology,Emission=-0.042337; Landuse=-0.015181; POI=0.043268; Temp=-0.003544; Topo=0.018445; UCP=0.005549,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,闵行浦江,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0017707813059797013,0.2275056365564796,building_density_aggregate,Building Density (3km),0.11755583985359401,0.37905187447356575,Baseline+Meteorology,Emission=0.015214; Landuse=0.011398; POI=-0.256627; Temp=-0.025471; Topo=-0.013873; UCP=-0.026492,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,闵行浦江,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0017707813059797013,0.2275056365564796,height_std_aggregate,Building Height Std (3km),14.198308311598687,0.5091622536768541,Baseline+Meteorology,Emission=0.015214; Landuse=0.011398; POI=-0.256627; Temp=-0.025471; Topo=-0.013873; UCP=-0.026492,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,闵行浦江,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0017707813059797013,0.2275056365564796,frontal_area_density_aggregate,Frontal Area Density (3km),0.16765881550495185,0.19930677516942308,Baseline+Meteorology,Emission=0.015214; Landuse=0.011398; POI=-0.256627; Temp=-0.025471; Topo=-0.013873; UCP=-0.026492,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,闵行浦江,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0017707813059797013,0.2275056365564796,building_impervious_composite,Building & Impervious (3km),0.5280117430648669,0.5963637248601227,Baseline+Meteorology,Emission=0.015214; Landuse=0.011398; POI=-0.256627; Temp=-0.025471; Topo=-0.013873; UCP=-0.026492,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,闵行浦江,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0017707813059797013,0.2275056365564796,green_space_composite,Green Space Density (3km),0.4539881786315952,0.4018405725546223,Baseline+Meteorology,Emission=0.015214; Landuse=0.011398; POI=-0.256627; Temp=-0.025471; Topo=-0.013873; UCP=-0.026492,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,闵行莘庄,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.007345324303785647,1.0,building_density_aggregate,Building Density (3km),0.2175002846724234,0.7110260934084962,Baseline+Meteorology,Emission=-0.125394; Landuse=-0.018446; POI=0.024451; Temp=-0.000346; Topo=-0.075994; UCP=0.008376,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,闵行莘庄,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.007345324303785647,1.0,height_std_aggregate,Building Height Std (3km),13.99501727320708,0.49843492547612006,Baseline+Meteorology,Emission=-0.125394; Landuse=-0.018446; POI=0.024451; Temp=-0.000346; Topo=-0.075994; UCP=0.008376,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,闵行莘庄,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.007345324303785647,1.0,frontal_area_density_aggregate,Frontal Area Density (3km),0.39538340761406376,0.47960588699621737,Baseline+Meteorology,Emission=-0.125394; Landuse=-0.018446; POI=0.024451; Temp=-0.000346; Topo=-0.075994; UCP=0.008376,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,闵行莘庄,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.007345324303785647,1.0,building_impervious_composite,Building & Impervious (3km),0.6043469980708087,0.6932277368938664,Baseline+Meteorology,Emission=-0.125394; Landuse=-0.018446; POI=0.024451; Temp=-0.000346; Topo=-0.075994; UCP=0.008376,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,闵行莘庄,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.007345324303785647,1.0,green_space_composite,Green Space Density (3km),0.38971009344009716,0.32223578554897536,Baseline+Meteorology,Emission=-0.125394; Landuse=-0.018446; POI=0.024451; Temp=-0.000346; Topo=-0.075994; UCP=0.008376,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,青浦夏阳,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.004037342992933692,0.5415952629631867,building_density_aggregate,Building Density (3km),0.16573448337856594,0.5390814547322751,Baseline+Meteorology,Emission=-0.011177; Landuse=-0.061140; POI=0.038000; Temp=-0.006729; Topo=-0.014539; UCP=0.024880,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,青浦夏阳,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.004037342992933692,0.5415952629631867,height_std_aggregate,Building Height Std (3km),22.223512253913558,0.93263884786493,Baseline+Meteorology,Emission=-0.011177; Landuse=-0.061140; POI=0.038000; Temp=-0.006729; Topo=-0.014539; UCP=0.024880,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,青浦夏阳,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.004037342992933692,0.5415952629631867,frontal_area_density_aggregate,Frontal Area Density (3km),0.24485604168979838,0.2943264378887523,Baseline+Meteorology,Emission=-0.011177; Landuse=-0.061140; POI=0.038000; Temp=-0.006729; Topo=-0.014539; UCP=0.024880,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,青浦夏阳,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.004037342992933692,0.5415952629631867,building_impervious_composite,Building & Impervious (3km),0.643946663959332,0.7434768978203555,Baseline+Meteorology,Emission=-0.011177; Landuse=-0.061140; POI=0.038000; Temp=-0.006729; Topo=-0.014539; UCP=0.024880,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,青浦夏阳,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.004037342992933692,0.5415952629631867,green_space_composite,Green Space Density (3km),0.3400258603519349,0.26070466213826726,Baseline+Meteorology,Emission=-0.011177; Landuse=-0.061140; POI=0.038000; Temp=-0.006729; Topo=-0.014539; UCP=0.024880,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,青浦徐泾,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.003397595897077589,0.4529420718813867,building_density_aggregate,Building Density (3km),0.17706884855241392,0.5767295404516183,Baseline+Meteorology,Emission=0.051255; Landuse=0.018101; POI=-0.004815; Temp=-0.016123; Topo=-0.007849; UCP=0.043687,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,青浦徐泾,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.003397595897077589,0.4529420718813867,height_std_aggregate,Building Height Std (3km),15.216821086389507,0.562907469886406,Baseline+Meteorology,Emission=0.051255; Landuse=0.018101; POI=-0.004815; Temp=-0.016123; Topo=-0.007849; UCP=0.043687,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,青浦徐泾,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.003397595897077589,0.4529420718813867,frontal_area_density_aggregate,Frontal Area Density (3km),0.29700275787275815,0.3585122076178473,Baseline+Meteorology,Emission=0.051255; Landuse=0.018101; POI=-0.004815; Temp=-0.016123; Topo=-0.007849; UCP=0.043687,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,青浦徐泾,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.003397595897077589,0.4529420718813867,building_impervious_composite,Building & Impervious (3km),0.5863722561016811,0.6704190671348476,Baseline+Meteorology,Emission=0.051255; Landuse=0.018101; POI=-0.004815; Temp=-0.016123; Topo=-0.007849; UCP=0.043687,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,青浦徐泾,0,Cluster 1 (Urban core),国控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.003397595897077589,0.4529420718813867,green_space_composite,Green Space Density (3km),0.41229146098454605,0.3502015369915813,Baseline+Meteorology,Emission=0.051255; Landuse=0.018101; POI=-0.004815; Temp=-0.016123; Topo=-0.007849; UCP=0.043687,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,青浦朱家角,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0011272514573126492,0.13832824910093042,building_density_aggregate,Building Density (3km),0.0640482545702339,0.20132174786435678,Baseline+Meteorology,Emission=0.000274; Landuse=-0.037300; POI=-0.046936; Temp=-0.030427; Topo=-0.011483; UCP=-0.015658,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,青浦朱家角,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0011272514573126492,0.13832824910093042,height_std_aggregate,Building Height Std (3km),14.409048410644042,0.5202826563537287,Baseline+Meteorology,Emission=0.000274; Landuse=-0.037300; POI=-0.046936; Temp=-0.030427; Topo=-0.011483; UCP=-0.015658,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,青浦朱家角,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0011272514573126492,0.13832824910093042,frontal_area_density_aggregate,Frontal Area Density (3km),0.12997007259403365,0.15291687469377718,Baseline+Meteorology,Emission=0.000274; Landuse=-0.037300; POI=-0.046936; Temp=-0.030427; Topo=-0.011483; UCP=-0.015658,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,青浦朱家角,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0011272514573126492,0.13832824910093042,building_impervious_composite,Building & Impervious (3km),0.3226203201541956,0.3357366101816112,Baseline+Meteorology,Emission=0.000274; Landuse=-0.037300; POI=-0.046936; Temp=-0.030427; Topo=-0.011483; UCP=-0.015658,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
e,environmental_gradient_point,Environmental gradient proof matrix point.,青浦朱家角,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0011272514573126492,0.13832824910093042,green_space_composite,Green Space Density (3km),0.6435826552627153,0.6366426498832061,Baseline+Meteorology,Emission=0.000274; Landuse=-0.037300; POI=-0.046936; Temp=-0.030427; Topo=-0.011483; UCP=-0.015658,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
a,environmental_gradient_point,Environmental gradient proof matrix point.,静安七一中学,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0018805978593519714,0.24272350616951552,building_density_aggregate,Building Density (3km),0.277616255611224,0.9107065512278331,Baseline+Meteorology,Emission=0.007729; Landuse=-0.058190; POI=0.115840; Temp=0.022559; Topo=0.192579; UCP=0.185908,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
b,environmental_gradient_point,Environmental gradient proof matrix point.,静安七一中学,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0018805978593519714,0.24272350616951552,height_std_aggregate,Building Height Std (3km),22.526557618368642,0.9486300450664438,Baseline+Meteorology,Emission=0.007729; Landuse=-0.058190; POI=0.115840; Temp=0.022559; Topo=0.192579; UCP=0.185908,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
c,environmental_gradient_point,Environmental gradient proof matrix point.,静安七一中学,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0018805978593519714,0.24272350616951552,frontal_area_density_aggregate,Frontal Area Density (3km),0.7885867416582868,0.9635876312565027,Baseline+Meteorology,Emission=0.007729; Landuse=-0.058190; POI=0.115840; Temp=0.022559; Topo=0.192579; UCP=0.185908,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
d,environmental_gradient_point,Environmental gradient proof matrix point.,静安七一中学,0,Cluster 1 (Urban core),市控站,No,emission_other_density_aggregate,Relative Emission Intensity,0.0018805978593519714,0.24272350616951552,building_impervious_composite,Building & Impervious (3km),0.8040407421618626,0.9466249021904722,Baseline+Meteorology,Emission=0.007729; Landuse=-0.058190; POI=0.115840; Temp=0.022559; Topo=0.192579; UCP=0.185908,"Cluster labels were recomputed using the same spatial-CV, best-model, baseline-relative feature-gain logic as the original plotting code."
